source,user_id,episodes,events
community_alignment,61574907997635,28,146
community_alignment,61574908268434,26,136
community_alignment,61574908324926,27,148
community_alignment,61574908928372,30,162
community_alignment,61574908954913,30,162
community_alignment,61574910338296,4,16
community_alignment,61574910369629,4,24
community_alignment,61574911149534,23,122
community_alignment,61574911657486,30,164
community_alignment,61574912044626,25,108
community_alignment,61574912768148,7,32
community_alignment,61574912859129,6,24
community_alignment,61574913877788,22,122
community_alignment,61574914234585,29,160
community_alignment,61574914507358,52,280
community_alignment,61574914657931,27,146
community_alignment,61574914747007,20,80
community_alignment,61574914984442,4,16
community_alignment,61574915764340,21,98
community_alignment,61574915977031,26,144
community_alignment,61574916907302,19,104
community_alignment,61574917027824,22,44
community_alignment,61574917417569,27,152
community_alignment,61574917834269,33,180
community_alignment,61574917839061,26,146
community_alignment,61574918374451,24,136
community_alignment,61574918917633,20,106
community_alignment,61574919097819,1,8
community_alignment,61574919187169,17,96
community_alignment,61574919189214,29,158
community_alignment,61574919303983,47,252
community_alignment,61574919337749,1,8
community_alignment,61574919847818,18,48
community_alignment,61574921194031,21,116
community_alignment,61574921438928,41,202
community_alignment,61574921619079,25,130
community_alignment,61574922094244,26,140
community_alignment,61574923117609,24,116
community_alignment,61574923267001,23,122
community_alignment,61574923626614,27,152
community_alignment,61574924644086,29,158
community_alignment,61574924977414,8,52
community_alignment,61574925813885,26,148
community_alignment,61574927256711,31,172
community_alignment,61574927343930,4,24
community_alignment,61574927523813,60,324
community_alignment,61574928127303,30,164
community_alignment,61574928307197,24,130
community_alignment,61574928336440,22,68
community_alignment,61574928787493,23,116
community_alignment,61574928906639,28,152
community_alignment,61574930167159,1,4
community_alignment,61574930586709,18,90
community_alignment,61574931123562,29,164
community_alignment,61574931846511,33,182
community_alignment,61574932146613,28,152
community_alignment,61574932177407,32,176
community_alignment,61574933347215,40,204
community_alignment,61574934126943,21,122
community_alignment,61574934188327,14,68
community_alignment,61574935446661,5,26
community_alignment,61574935477073,22,130
community_alignment,61574935776887,29,158
community_alignment,61574935896129,29,158
community_alignment,61574936016860,27,148
community_alignment,61574936137013,20,106
community_alignment,61574936286895,21,122
community_alignment,61574936797110,29,158
community_alignment,61574937547028,30,160
community_alignment,61574937697048,3,22
community_alignment,61574938117018,1,8
community_alignment,61574938928127,25,138
community_alignment,61574939766846,27,146
community_alignment,61574939916042,1,4
community_alignment,61574939973195,14,112
community_alignment,61574940156254,22,110
community_alignment,61574940158280,19,102
community_alignment,61574940548040,21,120
community_alignment,61574940786036,23,134
community_alignment,61574941922911,6,30
community_alignment,61574942166735,22,128
community_alignment,61574942256705,17,34
community_alignment,61574943096649,18,36
community_alignment,61574943633252,27,150
community_alignment,61574943757668,19,84
community_alignment,61574943786684,28,154
community_alignment,61574943905607,24,126
community_alignment,61574945107743,42,216
community_alignment,61574945645686,29,156
community_alignment,61574945976316,29,160
community_alignment,61574946005580,26,144
community_alignment,61574946005614,21,114
community_alignment,61574946186396,22,122
community_alignment,61574946606723,4,20
community_alignment,61574946906387,12,84
community_alignment,61574947832842,7,48
community_alignment,61574948466298,28,152
community_alignment,61574949187385,31,162
community_alignment,61574949276269,19,102
community_alignment,61574949937616,23,114
community_alignment,61574951432810,26,134
community_alignment,61574951645380,28,78
community_alignment,61574951766226,15,90
community_alignment,61574953026160,12,78
community_alignment,61574953115083,21,120
community_alignment,61574953357151,26,140
community_alignment,61574953896268,18,114
community_alignment,61574955275865,23,124
community_alignment,61574957042426,27,140
community_alignment,61574957285889,11,50
community_alignment,61574957915732,30,168
community_alignment,61574958755699,26,146
community_alignment,61574959175073,21,110
community_alignment,61574959205760,36,188
community_alignment,61574960914553,1,8
community_alignment,61574961635443,8,30
community_alignment,61574961992075,39,222
community_alignment,61574962145808,1,8
community_alignment,61574962504790,8,62
community_alignment,61574963164784,1,4
community_alignment,61574963792194,18,88
community_alignment,61574963854539,1,4
community_alignment,61574963854572,21,102
community_alignment,61574963971962,9,48
community_alignment,61574964602105,28,156
community_alignment,61574964812063,9,42
community_alignment,61574964965314,25,132
community_alignment,61574965232024,30,162
community_alignment,61574965324818,18,114
community_alignment,61574965626651,30,164
community_alignment,61574965654909,23,98
community_alignment,61574965804523,21,114
community_alignment,61574966045552,3,12
community_alignment,61574966165566,26,144
community_alignment,61574966237701,31,170
community_alignment,61574966941859,9,56
community_alignment,61574967244321,12,48
community_alignment,61574967335335,5,28
community_alignment,61574967454494,3,24
community_alignment,61574967965313,27,146
community_alignment,61574968531658,5,34
community_alignment,61574969491826,20,126
community_alignment,61574970545248,26,142
community_alignment,61574971025183,8,44
community_alignment,61574971534226,26,132
community_alignment,61574973994241,24,134
community_alignment,61574974025215,44,226
community_alignment,61574974981301,39,216
community_alignment,61574975464357,28,134
community_alignment,61574976334820,14,66
community_alignment,61574977145144,27,160
community_alignment,61574977474091,29,154
community_alignment,61574977774571,19,104
community_alignment,61574977866022,29,158
community_alignment,61574978944598,28,152
community_alignment,61574978975929,29,156
community_alignment,61574979245998,23,48
community_alignment,61574979845984,34,188
community_alignment,61574980024843,16,86
community_alignment,61574980203825,25,130
community_alignment,61574980264136,6,38
community_alignment,61574980744814,2,16
community_alignment,61574981251275,29,156
community_alignment,61574981251318,98,196
community_alignment,61574982480978,30,86
community_alignment,61574984613779,10,64
community_alignment,61574984644503,15,72
community_alignment,61574984850248,33,186
community_alignment,61574984884502,90,492
community_alignment,61574985124336,30,72
community_alignment,61574986230957,1,8
community_alignment,61574986230958,2,8
community_alignment,61574986803376,29,158
community_alignment,61574986834225,2,8
community_alignment,61574986877886,22,120
community_alignment,61574987014334,25,144
community_alignment,61574987285584,37,194
community_alignment,61574987435734,17,98
community_alignment,61574987614491,25,138
community_alignment,61574987700816,50,272
community_alignment,61574988213687,7,52
community_alignment,61574988933508,94,568
community_alignment,61574989954106,31,164
community_alignment,61574990103457,23,130
community_alignment,61574990104175,42,212
community_alignment,61574990494310,12,62
community_alignment,61574990880521,5,24
community_alignment,61574991695405,26,148
community_alignment,61574992173271,18,92
community_alignment,61574992560566,26,138
community_alignment,61574992757840,6,12
community_alignment,61574992834078,30,174
community_alignment,61574993434152,1,2
community_alignment,61574994845337,24,128
community_alignment,61574995775252,14,70
community_alignment,61574996507842,25,140
community_alignment,61574996550205,26,136
community_alignment,61574996597830,49,250
community_alignment,61574996910322,16,78
community_alignment,61574997227664,7,14
community_alignment,61574997242939,9,30
community_alignment,61574997930238,61,350
community_alignment,61574997963879,14,94
community_alignment,61574998323875,24,136
community_alignment,61574999357636,1,8
community_alignment,61574999417406,30,118
community_alignment,61574999537806,11,22
community_alignment,61574999640260,27,150
community_alignment,61574999644968,32,184
community_alignment,61574999733878,3,6
community_alignment,61574999765096,29,156
community_alignment,61574999867383,12,66
community_alignment,61575000107512,15,80
community_alignment,61575000797529,22,116
community_alignment,61575000809915,27,146
community_alignment,61575000899895,19,98
community_alignment,61575001503649,28,150
community_alignment,61575001534754,88,442
community_alignment,61575001679910,121,610
community_alignment,61575001774953,29,156
community_alignment,61575002314937,25,144
community_alignment,61575002403660,21,106
community_alignment,61575002477902,23,116
community_alignment,61575002687495,1,2
community_alignment,61575002987353,1,8
community_alignment,61575003004721,25,142
community_alignment,61575003453521,29,160
community_alignment,61575003543784,61,308
community_alignment,61575003572712,11,70
community_alignment,61575003934835,24,126
community_alignment,61575004409946,37,200
community_alignment,61575005164655,25,130
community_alignment,61575005252655,20,60
community_alignment,61575005447655,26,132
community_alignment,61575005582648,26,148
community_alignment,61575005853006,28,150
community_alignment,61575006329871,8,42
community_alignment,61575006479915,1,6
community_alignment,61575006539991,28,150
community_alignment,61575006754716,21,114
community_alignment,61575007354364,26,146
community_alignment,61575008819859,27,152
community_alignment,61575009136623,11,60
community_alignment,61575009257243,12,46
community_alignment,61575010292520,24,128
community_alignment,61575010292556,4,8
community_alignment,61575010937205,10,22
community_alignment,61575011283063,22,118
community_alignment,61575011999356,24,174
community_alignment,61575012089575,3,12
community_alignment,61575012302860,1,6
community_alignment,61575012632343,30,158
community_alignment,61575013019611,29,158
community_alignment,61575013426758,6,12
community_alignment,61575013502873,21,116
community_alignment,61575014103022,31,168
community_alignment,61575014133073,30,164
community_alignment,61575014612951,25,154
community_alignment,61575014824224,6,36
community_alignment,61575015123109,98,484
community_alignment,61575015706813,29,148
community_alignment,61575015827044,1,4
community_alignment,61575015869244,5,34
community_alignment,61575016052070,28,158
community_alignment,61575016472925,23,128
community_alignment,61575016624046,8,56
community_alignment,61575016892037,17,82
community_alignment,61575017162875,13,76
community_alignment,61575017314037,25,140
community_alignment,61575017699118,2,12
community_alignment,61575017759285,27,146
community_alignment,61575017822158,17,90
community_alignment,61575018269201,28,154
community_alignment,61575018602707,47,234
community_alignment,61575018784121,7,40
community_alignment,61575018901950,24,136
community_alignment,61575019006784,1,2
community_alignment,61575019532593,7,44
community_alignment,61575019682654,18,98
community_alignment,61575019756700,30,162
community_alignment,61575019828965,10,60
community_alignment,61575020206369,31,172
community_alignment,61575021212595,19,118
community_alignment,61575021496566,26,140
community_alignment,61575021542608,18,36
community_alignment,61575021691845,29,156
community_alignment,61575022292025,30,168
community_alignment,61575022726666,15,80
community_alignment,61575022876324,19,106
community_alignment,61575023402627,13,28
community_alignment,61575023446404,4,32
community_alignment,61575024032269,22,114
community_alignment,61575024602457,54,306
community_alignment,61575024899211,28,148
community_alignment,61575024946334,28,156
community_alignment,61575025023617,32,178
community_alignment,61575025108897,21,42
community_alignment,61575025261491,29,158
community_alignment,61575025306519,29,152
community_alignment,61575025996296,29,162
community_alignment,61575026161546,23,118
community_alignment,61575026553769,31,168
community_alignment,61575026908562,30,162
community_alignment,61575027123549,24,128
community_alignment,61575027268639,30,156
community_alignment,61575027298560,45,254
community_alignment,61575027361469,10,42
community_alignment,61575027451341,28,156
community_alignment,61575028442180,16,104
community_alignment,61575028591581,38,204
community_alignment,61575028711256,25,132
community_alignment,61575030062083,4,16
community_alignment,61575030063337,25,136
community_alignment,61575030406021,29,156
community_alignment,61575030584417,28,150
community_alignment,61575030931557,26,146
community_alignment,61575031471293,11,68
community_alignment,61575031771268,29,164
community_alignment,61575031888377,1,4
community_alignment,61575031995934,23,120
community_alignment,61575033991993,55,278
community_alignment,61575034022089,68,320
community_alignment,61575034833207,22,114
community_alignment,61575035761122,24,124
community_alignment,61575035761920,27,140
community_alignment,61575036301861,27,148
community_alignment,61575036330853,28,152
community_alignment,61575036691879,24,126
community_alignment,61575037263146,27,150
community_alignment,61575037651046,25,140
community_alignment,61575037923063,26,148
community_alignment,61575038341824,25,134
community_alignment,61575038403062,27,134
community_alignment,61575038521879,15,60
community_alignment,61575038608217,30,108
community_alignment,61575038821094,29,158
community_alignment,61575039211521,10,38
community_alignment,61575039255404,13,78
community_alignment,61575039781543,31,140
community_alignment,61575039795456,28,140
community_alignment,61575039871610,30,60
community_alignment,61575040080892,58,314
community_alignment,61575040950775,29,156
community_alignment,61575041217922,28,140
community_alignment,61575041521718,18,94
community_alignment,61575042373949,53,288
community_alignment,61575043185325,26,148
community_alignment,61575043677622,85,432
community_alignment,61575043801409,27,146
community_alignment,61575043892770,20,108
community_alignment,61575044432669,8,44
community_alignment,61575044985283,25,138
community_alignment,61575045237644,140,664
community_alignment,61575045361247,2,8
community_alignment,61575045451300,8,32
community_alignment,61575045675245,28,154
community_alignment,61575046350558,33,182
community_alignment,61575046500552,29,164
community_alignment,61575046887816,4,30
community_alignment,61575047071332,1,4
community_alignment,61575047221353,27,144
community_alignment,61575048301295,29,154
community_alignment,61575048421274,2,4
community_alignment,61575049142560,131,832
community_alignment,61575049741188,17,82
community_alignment,61575049831217,48,216
community_alignment,61575050491098,39,238
community_alignment,61575051030996,23,138
community_alignment,61575051032223,27,146
community_alignment,61575051151020,4,16
community_alignment,61575051315179,17,76
community_alignment,61575051344844,2,16
community_alignment,61575051841154,25,128
community_alignment,61575052321025,28,152
community_alignment,61575052409614,30,166
community_alignment,61575052436867,24,122
community_alignment,61575052441638,25,132
community_alignment,61575052695262,29,164
community_alignment,61575052742145,22,104
community_alignment,61575053100909,25,130
community_alignment,61575053672371,9,38
community_alignment,61575053907477,28,148
community_alignment,61575054571119,10,42
community_alignment,61575054840889,44,254
community_alignment,61575055740877,25,142
community_alignment,61575055844802,43,86
community_alignment,61575055887323,3,18
community_alignment,61575055982050,3,18
community_alignment,61575056234975,5,28
community_alignment,61575056492109,57,114
community_alignment,61575056520905,13,58
community_alignment,61575056637344,42,212
community_alignment,61575056760708,32,178
community_alignment,61575057134662,14,74
community_alignment,61575057779980,25,140
community_alignment,61575057854744,4,24
community_alignment,61575058034388,6,24
community_alignment,61575058064722,27,146
community_alignment,61575059161870,18,100
community_alignment,61575059787159,23,46
community_alignment,61575059909980,2,12
community_alignment,61575060134525,1,8
community_alignment,61575060224730,1,4
community_alignment,61575060960691,27,138
community_alignment,61575061077037,19,104
community_alignment,61575061559762,29,156
community_alignment,61575061680510,17,108
community_alignment,61575062519607,48,256
community_alignment,61575062566013,28,152
community_alignment,61575063570467,31,172
community_alignment,61575063630602,14,54
community_alignment,61575063781469,22,118
community_alignment,61575064826619,26,150
community_alignment,61575065535942,30,160
community_alignment,61575065580212,35,148
community_alignment,61575065846600,31,170
community_alignment,61575066026615,25,132
community_alignment,61575066764308,5,20
community_alignment,61575067409540,1,4
community_alignment,61575067680107,3,22
community_alignment,61575067740289,4,16
community_alignment,61575067856735,21,42
community_alignment,61575068070323,31,168
community_alignment,61575068759658,25,122
community_alignment,61575068876545,7,28
community_alignment,61575068880176,28,154
community_alignment,61575069119500,26,136
community_alignment,61575069571460,26,140
community_alignment,61575069764285,39,188
community_alignment,61575070651124,30,166
community_alignment,61575070724083,6,12
community_alignment,61575071516789,68,352
community_alignment,61575071786676,3,18
community_alignment,61575072331376,28,158
community_alignment,61575073619986,30,154
community_alignment,61575073676425,30,166
community_alignment,61575074653840,1,4
community_alignment,61575074773964,20,40
community_alignment,61575074893530,14,90
community_alignment,61575074909869,28,150
community_alignment,61575075284018,23,124
community_alignment,61575075331227,7,40
community_alignment,61575075716110,30,168
community_alignment,61575076843497,28,158
community_alignment,61575076976215,42,240
community_alignment,61575077936161,29,158
community_alignment,61575079169748,25,136
community_alignment,61575079453209,27,150
community_alignment,61575079829677,19,38
community_alignment,61575080220981,26,138
community_alignment,61575082168845,9,36
community_alignment,61575082285907,28,148
community_alignment,61575082318696,19,84
community_alignment,61575082408585,19,104
community_alignment,61575082649503,53,262
community_alignment,61575082769521,24,128
community_alignment,61575083275984,32,166
community_alignment,61575083399465,7,40
community_alignment,61575084119219,28,134
community_alignment,61575084673290,27,108
community_alignment,61575084959651,2,12
community_alignment,61575085075880,31,170
community_alignment,61575085318694,27,152
community_alignment,61575085619309,28,156
community_alignment,61575085753355,6,12
community_alignment,61575085934710,25,144
community_alignment,61575087119240,29,158
community_alignment,61575087330351,1,4
community_alignment,61575087508942,26,134
community_alignment,61575087912997,26,140
community_alignment,61575088062953,43,242
community_alignment,61575088470429,21,66
community_alignment,61575088512942,30,164
community_alignment,61575088525393,31,62
community_alignment,61575088649259,21,110
community_alignment,61575088738423,4,24
community_alignment,61575088795707,6,48
community_alignment,61575089190494,28,158
community_alignment,61575089203217,16,56
community_alignment,61575089848976,38,76
community_alignment,61575090343090,21,116
community_alignment,61575090989206,22,118
community_alignment,61575091169103,24,122
community_alignment,61575091408988,1,2
community_alignment,61575091678915,21,116
community_alignment,61575093088823,25,132
community_alignment,61575093462909,5,30
community_alignment,61575093658843,8,50
community_alignment,61575093688146,2,10
community_alignment,61575094075379,25,134
community_alignment,61575094168037,31,174
community_alignment,61575094710147,26,142
community_alignment,61575094888815,6,28
community_alignment,61575095245405,30,164
community_alignment,61575095592770,36,194
community_alignment,61575095755348,66,384
community_alignment,61575095908382,25,140
community_alignment,61575096268918,8,32
community_alignment,61575096445152,17,80
community_alignment,61575097497793,19,108
community_alignment,61575098248730,24,118
community_alignment,61575098652701,31,166
community_alignment,61575098742695,22,118
community_alignment,61575098818802,28,152
community_alignment,61575099222398,11,22
community_alignment,61575099568667,11,42
community_alignment,61575100104962,22,136
community_alignment,61575100457947,23,80
community_alignment,61575100558562,23,122
community_alignment,61575100647735,28,146
community_alignment,61575100662412,11,64
community_alignment,61575101140748,28,156
community_alignment,61575101309770,26,134
community_alignment,61575101398513,22,118
community_alignment,61575101398524,26,142
community_alignment,61575102144774,38,216
community_alignment,61575102178425,4,32
community_alignment,61575102988734,4,18
community_alignment,61575103528360,3,16
community_alignment,61575104142597,19,86
community_alignment,61575104893354,29,158
community_alignment,61575105527927,28,158
community_alignment,61575106258450,3,16
community_alignment,61575106332463,25,124
community_alignment,61575106468153,10,76
community_alignment,61575106559544,1,4
community_alignment,61575106577835,21,86
community_alignment,61575106794786,30,168
community_alignment,61575106947287,27,150
community_alignment,61575107638183,31,164
community_alignment,61575108132151,27,132
community_alignment,61575108419376,4,18
community_alignment,61575108797883,8,42
community_alignment,61575108972180,6,36
community_alignment,61575109288197,25,142
community_alignment,61575109794481,28,152
community_alignment,61575109818001,27,142
community_alignment,61575109948108,15,64
community_alignment,61575109962017,12,42
community_alignment,61575110099442,25,134
community_alignment,61575110267712,2,4
community_alignment,61575110334456,31,68
community_alignment,61575111327419,27,152
community_alignment,61575111478220,30,162
community_alignment,61575111774369,26,132
community_alignment,61575111887987,15,70
community_alignment,61575112067630,26,128
community_alignment,61575112074522,28,146
community_alignment,61575112227227,31,170
community_alignment,61575112367614,29,156
community_alignment,61575112769306,1,8
community_alignment,61575112979064,26,138
community_alignment,61575113368313,17,34
community_alignment,61575113577900,27,150
community_alignment,61575113807720,6,22
community_alignment,61575114161642,33,184
community_alignment,61575114197509,25,138
community_alignment,61575114491828,29,160
community_alignment,61575115079212,23,122
community_alignment,61575115337609,59,246
community_alignment,61575115487467,8,30
community_alignment,61575115558862,27,150
community_alignment,61575115584213,23,106
community_alignment,61575115607446,27,152
community_alignment,61575115631484,19,104
community_alignment,61575115637534,31,184
community_alignment,61575115826950,8,52
community_alignment,61575116351597,25,128
community_alignment,61575116366956,12,48
community_alignment,61575116637922,1,4
community_alignment,61575117264144,33,180
community_alignment,61575117357728,25,136
community_alignment,61575117567021,13,58
community_alignment,61575117911828,27,140
community_alignment,61575118317554,6,36
community_alignment,61575118524020,16,98
community_alignment,61575118601516,9,40
community_alignment,61575118817471,6,34
community_alignment,61575118887623,7,28
community_alignment,61575119006934,31,168
community_alignment,61575119127509,24,102
community_alignment,61575119187638,25,134
community_alignment,61575119501527,32,174
community_alignment,61575119561738,10,48
community_alignment,61575119906899,28,154
community_alignment,61575119951355,30,168
community_alignment,61575120347462,2,14
community_alignment,61575120497120,31,138
community_alignment,61575120507560,24,130
community_alignment,61575120977268,8,32
community_alignment,61575121557487,24,128
community_alignment,61575121871252,7,28
community_alignment,61575122184024,16,88
community_alignment,61575122561316,28,152
community_alignment,61575122567285,24,128
community_alignment,61575122597136,2,8
community_alignment,61575122606762,29,158
community_alignment,61575122847288,7,14
community_alignment,61575123077172,28,150
community_alignment,61575123251347,7,42
community_alignment,61575123447467,62,344
community_alignment,61575123566620,29,154
community_alignment,61575123683864,58,324
community_alignment,61575124347197,30,170
community_alignment,61575124421520,24,134
community_alignment,61575124541164,28,152
community_alignment,61575124766625,2,16
community_alignment,61575125081294,54,294
community_alignment,61575125349572,25,140
community_alignment,61575125577298,2,10
community_alignment,61575125741155,6,36
community_alignment,61575125876415,10,66
community_alignment,61575126328545,28,154
community_alignment,61575126533596,33,164
community_alignment,61575127366918,28,154
community_alignment,61575127557258,1,6
community_alignment,61575127697257,30,166
community_alignment,61575127707029,32,176
community_alignment,61575128231189,30,164
community_alignment,61575128367322,4,18
community_alignment,61575128621057,7,48
community_alignment,61575128697169,27,146
community_alignment,61575128723709,23,128
community_alignment,61575128936954,20,98
community_alignment,61575128956704,25,112
community_alignment,61575129077117,24,68
community_alignment,61575129190978,18,98
community_alignment,61575129237018,15,60
community_alignment,61575129328475,26,144
community_alignment,61575129443453,28,156
community_alignment,61575130078431,26,134
community_alignment,61575130703446,76,292
community_alignment,61575131026893,25,138
community_alignment,61575131086927,26,114
community_alignment,61575131153481,56,310
community_alignment,61575131350840,28,156
community_alignment,61575131446982,28,156
community_alignment,61575131566595,22,130
community_alignment,61575131576367,22,124
community_alignment,61575131747244,13,58
community_alignment,61575131806640,30,60
community_alignment,61575131847014,27,152
community_alignment,61575132100893,5,10
community_alignment,61575132399157,29,158
community_alignment,61575132716094,28,152
community_alignment,61575133126653,24,130
community_alignment,61575133420619,26,134
community_alignment,61575134096229,25,144
community_alignment,61575134170861,13,26
community_alignment,61575134236693,25,140
community_alignment,61575134320519,28,160
community_alignment,61575134336073,1,2
community_alignment,61575134756215,35,184
community_alignment,61575134770738,6,48
community_alignment,61575134907982,31,162
community_alignment,61575134935995,26,142
community_alignment,61575135526367,5,24
community_alignment,61575136193176,32,156
community_alignment,61575136426391,52,184
community_alignment,61575136765917,24,128
community_alignment,61575136901866,28,150
community_alignment,61575137440397,31,174
community_alignment,61575137726022,30,164
community_alignment,61575137876604,18,70
community_alignment,61575137995791,26,142
community_alignment,61575137997816,11,52
community_alignment,61575138556380,10,42
community_alignment,61575138610629,11,56
community_alignment,61575138623198,27,150
community_alignment,61575138713072,2,8
community_alignment,61575139510566,35,188
community_alignment,61575139527917,24,136
community_alignment,61575139726547,16,64
community_alignment,61575139756553,18,36
community_alignment,61575140171610,22,122
community_alignment,61575140242986,15,60
community_alignment,61575140755780,24,134
community_alignment,61575140785755,27,144
community_alignment,61575140786572,23,100
community_alignment,61575140890194,19,38
community_alignment,61575141087700,16,80
community_alignment,61575141626479,28,152
community_alignment,61575142102852,32,178
community_alignment,61575142186223,27,156
community_alignment,61575142838919,29,152
community_alignment,61575143006497,22,122
community_alignment,61575144555723,34,176
community_alignment,61575144747663,20,96
community_alignment,61575144850354,1,2
community_alignment,61575144867487,27,154
community_alignment,61575145166306,28,152
community_alignment,61575145346143,21,122
community_alignment,61575145467469,42,232
community_alignment,61575145552649,31,170
community_alignment,61575145576107,31,152
community_alignment,61575145586216,1,8
community_alignment,61575145756092,29,154
community_alignment,61575145990139,2,6
community_alignment,61575146036382,30,166
community_alignment,61575146115727,28,152
community_alignment,61575146272793,28,56
community_alignment,61575146272833,14,54
community_alignment,61575146602688,18,84
community_alignment,61575147146122,18,96
community_alignment,61575147357302,27,156
community_alignment,61575147566126,45,90
community_alignment,61575147567358,62,332
community_alignment,61575147596115,3,24
community_alignment,61575147806028,29,154
community_alignment,61575148336060,28,156
community_alignment,61575148359774,23,118
community_alignment,61575148425849,27,144
community_alignment,61575148630149,30,164
community_alignment,61575148797368,38,212
community_alignment,61575149005237,29,162
community_alignment,61575149055819,23,118
community_alignment,61575149080091,15,62
community_alignment,61575149632689,35,114
community_alignment,61575149805861,12,50
community_alignment,61575149985527,27,152
community_alignment,61575150165660,28,158
community_alignment,61575150235999,3,20
community_alignment,61575150555733,31,172
community_alignment,61575150880078,21,112
community_alignment,61575151119869,29,162
community_alignment,61575151246045,21,42
community_alignment,61575151375760,3,14
community_alignment,61575151569802,2,6
community_alignment,61575151689708,21,116
community_alignment,61575151995924,30,158
community_alignment,61575152050067,34,174
community_alignment,61575152125100,26,134
community_alignment,61575152145495,21,116
community_alignment,61575152187335,25,136
community_alignment,61575152261525,30,166
community_alignment,61575152385454,30,128
community_alignment,61575152395919,19,102
community_alignment,61575152565446,19,106
community_alignment,61575152979706,27,148
community_alignment,61575153045795,35,156
community_alignment,61575153195537,25,142
community_alignment,61575153235057,22,86
community_alignment,61575153357056,27,148
community_alignment,61575154180000,9,60
community_alignment,61575154509778,26,136
community_alignment,61575154635451,23,128
community_alignment,61575154942146,28,154
community_alignment,61575155125049,29,162
community_alignment,61575155199593,29,118
community_alignment,61575155725833,20,100
community_alignment,61575155845573,27,150
community_alignment,61575155889841,20,104
community_alignment,61575156865865,29,164
community_alignment,61575158005578,26,134
community_alignment,61575158572060,12,24
community_alignment,61575158695568,26,142
community_alignment,61575158919664,6,28
community_alignment,61575159055532,27,152
community_alignment,61575159116773,22,118
community_alignment,61575159445487,27,144
community_alignment,61575159562070,26,138
community_alignment,61575159669551,25,134
community_alignment,61575160042015,36,200
community_alignment,61575160494494,26,134
community_alignment,61575160569222,40,212
community_alignment,61575160987799,30,164
community_alignment,61575161036747,20,104
community_alignment,61575161155570,27,150
community_alignment,61575161185543,28,140
community_alignment,61575161305509,17,102
community_alignment,61575161362001,27,144
community_alignment,61575161469537,26,140
community_alignment,61575161685429,28,158
community_alignment,61575161785561,19,102
community_alignment,61575162261889,7,52
community_alignment,61575162475372,28,154
community_alignment,61575162489311,26,144
community_alignment,61575162879216,30,162
community_alignment,61575163345362,16,90
community_alignment,61575163365121,86,398
community_alignment,61575163975346,26,142
community_alignment,61575164631789,26,144
community_alignment,61575164786639,26,142
community_alignment,61575164835011,21,114
community_alignment,61575165415117,25,138
community_alignment,61575165654493,24,128
community_alignment,61575165704942,2,8
community_alignment,61575165711738,42,248
community_alignment,61575165795094,28,142
community_alignment,61575165805362,21,120
community_alignment,61575165865356,22,118
community_alignment,61575166718931,46,246
community_alignment,61575167439026,16,86
community_alignment,61575167504945,43,86
community_alignment,61575168115148,30,168
community_alignment,61575168338780,21,114
community_alignment,61575168609096,7,34
community_alignment,61575168818906,7,28
community_alignment,61575168865233,28,150
community_alignment,61575169064734,9,28
community_alignment,61575169251615,26,146
community_alignment,61575169251717,35,190
community_alignment,61575169856226,29,158
community_alignment,61575170066469,60,332
community_alignment,61575171008851,25,136
community_alignment,61575171074787,28,156
community_alignment,61575171116206,22,120
community_alignment,61575171374363,32,168
community_alignment,61575171524686,20,64
community_alignment,61575171764840,2,8
community_alignment,61575171891319,36,98
community_alignment,61575171998717,1,4
community_alignment,61575172016084,29,156
community_alignment,61575172208722,15,70
community_alignment,61575172646079,26,140
community_alignment,61575172671299,28,150
community_alignment,61575173184893,5,24
community_alignment,61575173304172,30,160
community_alignment,61575173335119,111,574
community_alignment,61575173834792,27,54
community_alignment,61575174051207,24,116
community_alignment,61575174564777,7,30
community_alignment,61575174584515,31,170
community_alignment,61575175274435,13,56
community_alignment,61575175376019,30,158
community_alignment,61575175574626,26,146
community_alignment,61575175703900,4,16
community_alignment,61575175844377,38,178
community_alignment,61575176273985,12,48
community_alignment,61575176354332,28,134
community_alignment,61575176453944,25,138
community_alignment,61575176588501,19,100
community_alignment,61575176784018,82,418
community_alignment,61575177104039,6,12
community_alignment,61575177824548,10,20
community_alignment,61575177944341,21,118
community_alignment,61575178004319,29,150
community_alignment,61575178135876,29,154
community_alignment,61575178284754,26,146
community_alignment,61575178315938,25,148
community_alignment,61575178484252,31,162
community_alignment,61575178538545,46,234
community_alignment,61575178604610,34,190
community_alignment,61575178904532,25,142
community_alignment,61575178964523,21,112
community_alignment,61575179138929,31,164
community_alignment,61575179154623,32,176
community_alignment,61575179204422,18,42
community_alignment,61575179333818,42,240
community_alignment,61575179444503,30,162
community_alignment,61575179504190,34,190
community_alignment,61575179948005,1,4
community_alignment,61575180083634,17,66
community_alignment,61575180353795,23,134
community_alignment,61575180414410,20,108
community_alignment,61575180835678,30,162
community_alignment,61575180854127,31,62
community_alignment,61575181034422,29,166
community_alignment,61575181357924,8,48
community_alignment,61575181718394,12,42
community_alignment,61575181808145,3,24
community_alignment,61575182174151,10,64
community_alignment,61575182438189,1,6
community_alignment,61575182649538,46,258
community_alignment,61575182858010,29,158
community_alignment,61575182934226,13,60
community_alignment,61575183128253,15,30
community_alignment,61575183734143,3,12
community_alignment,61575183774467,30,166
community_alignment,61575183834424,16,100
community_alignment,61575183853947,21,104
community_alignment,61575183980808,32,174
community_alignment,61575184134497,21,116
community_alignment,61575184183801,24,138
