user_id,conversations,waves,n_waves,languages,n_languages,countries,n_countries,pregenerated_conversations,user_initiated_conversations,observed_turns,feedback_items,preference_choices,choice_entropy_bits,dominant_choice_share,choice_a,choice_b,choice_c,choice_d,unique_prompt_hashes,duplicate_prompt_rows_within_user,length_comparisons,fraction_chosen_longest,fraction_chosen_shortest
61575267050019,31,1,1,fr,1,france,1,24,7,79,0,79,1.9591733131024778,0.34177215189873417,27,16,21,15,79,0,79,0.34177215189873417,0.22784810126582278
61575267394192,25,1,1,en,1,india,1,19,6,70,33,70,1.540923455885253,0.4857142857142857,34,2,8,26,70,0,70,0.4142857142857143,0.2
61575267489949,31,1,1,en,1,india,1,24,7,83,0,83,1.7774177674770935,0.5060240963855421,42,16,13,12,83,0,83,0.30120481927710846,0.1927710843373494
61575267620030,24,1,1,pt,1,brazil,1,18,6,65,39,65,1.6127721459233333,0.5538461538461539,36,17,6,6,65,0,65,0.13846153846153847,0.27692307692307694
61575268509952,21,1,1,hi,1,india,1,15,6,57,0,57,1.831198702860038,0.43859649122807015,25,8,8,16,56,1,56,0.4107142857142857,0.23214285714285715
61575269031229,30,1,1,it,1,italy,1,23,7,80,0,80,1.904053297290802,0.4125,33,14,15,18,79,1,80,0.3375,0.2875
61575269529694,1,1,1,en,1,india,1,0,1,2,0,2,1.0,0.5,1,1,0,0,2,0,2,0.5,0.0
61575269721277,15,1,1,it,1,italy,1,11,4,43,43,43,1.9645939656220712,0.32558139534883723,12,9,14,8,43,0,43,0.23255813953488372,0.3023255813953488
61575270033631,6,1,1,en,1,united states,1,6,0,24,0,24,1.855388542207534,0.3333333333333333,8,2,6,8,24,0,24,0.5833333333333334,0.125
61575270286053,29,1,1,pt,1,brazil,1,21,8,80,0,80,1.946722192577176,0.3375,27,13,17,23,80,0,80,0.3375,0.2125
61575270286056,4,1,1,pt,1,brazil,1,4,0,7,0,7,1.8423709931771088,0.42857142857142855,2,3,1,1,7,0,7,0.7142857142857143,0.14285714285714285
61575270639527,34,1,1,en,1,india,1,29,5,52,0,52,1.9720476472177908,0.3076923076923077,10,11,16,15,51,1,52,0.46153846153846156,0.15384615384615385
61575270759607,22,1,1,pt,1,brazil,1,22,0,59,0,59,1.8890782511103295,0.3559322033898305,19,7,12,21,59,0,59,0.423728813559322,0.2542372881355932
61575271084032,6,1,1,hi,1,india,1,6,0,18,18,18,1.5002723456084084,0.6111111111111112,11,4,1,2,18,0,18,0.3888888888888889,0.2222222222222222
61575271516188,11,1,1,pt,1,brazil,1,11,0,33,0,33,1.875210094570845,0.36363636363636365,11,6,4,12,33,0,33,0.48484848484848486,0.12121212121212122
61575271539970,26,1,1,fr,1,france,1,16,10,81,0,81,1.9652378436702636,0.32098765432098764,26,15,17,23,81,0,81,0.38271604938271603,0.2222222222222222
61575272109398,3,1,1,en,1,india,1,3,0,3,0,3,-0.0,1.0,3,0,0,0,3,0,3,0.3333333333333333,0.0
61575274269379,36,1,1,it,1,italy,1,17,19,96,0,96,1.9874267924185613,0.2916666666666667,22,20,26,28,96,0,96,0.2708333333333333,0.2708333333333333
61575274479231,31,1,1,en,1,india,1,24,7,84,0,84,1.7002953780503676,0.47619047619047616,40,10,27,7,84,0,84,0.3333333333333333,0.20238095238095238
61575274509620,22,1,1,it,1,italy,1,18,4,33,0,33,1.8863462923266434,0.42424242424242425,5,7,7,14,33,0,33,0.30303030303030304,0.30303030303030304
61575274875915,3,1,1,pt,1,brazil,1,3,0,7,0,7,1.3787834934861753,0.5714285714285714,2,1,0,4,7,0,7,0.7142857142857143,0.0
61575274899327,19,1,1,en,1,india,1,14,5,47,0,47,1.6472891179062823,0.574468085106383,27,5,8,7,47,0,47,0.1276595744680851,0.44680851063829785
61575275282247,30,1,1,en,1,united states,1,22,8,82,82,82,1.5153824108113545,0.6341463414634146,52,13,8,9,82,0,82,0.2073170731707317,0.3048780487804878
61575275643651,21,1,1,en,1,india,1,15,6,50,0,50,1.7747937606110278,0.5,7,7,11,25,50,0,50,0.4,0.16
61575275709369,1,1,1,fr,1,france,1,1,0,3,0,3,0.9182958340544896,0.6666666666666666,2,0,0,1,3,0,3,0.6666666666666666,0.0
61575276286309,18,1,1,pt,1,brazil,1,18,0,49,0,49,1.8598675616619755,0.42857142857142855,12,10,21,6,49,0,49,0.22448979591836735,0.22448979591836735
61575276333496,8,1,1,en,1,united states,1,6,2,23,0,23,1.930019153691655,0.34782608695652173,4,4,7,8,23,0,23,0.391304347826087,0.30434782608695654
61575276699223,30,1,1,en,1,india,1,23,7,80,0,80,1.9785834229584385,0.325,19,18,17,26,80,0,80,0.2625,0.325
61575276789549,28,1,1,en,1,india,1,23,5,76,0,76,1.808329353563397,0.4868421052631579,37,14,11,14,76,0,76,0.18421052631578946,0.35526315789473684
61575277119536,10,1,1,hi,1,india,1,10,0,20,0,20,1.395461844238322,0.6,6,1,1,12,20,0,20,0.5,0.25
61575277190886,27,1,1,en,1,india,1,22,5,72,0,72,1.0082972139655566,0.8055555555555556,5,3,6,58,72,0,72,0.375,0.4027777777777778
61575277305874,24,1,1,pt,1,brazil,1,22,2,65,0,65,1.5556340005410962,0.5538461538461539,19,4,6,36,65,0,65,0.4153846153846154,0.3384615384615385
61575277599444,4,1,1,hi,1,india,1,0,4,9,0,9,1.3516441151533922,0.5555555555555556,5,3,0,1,9,0,9,0.2222222222222222,0.3333333333333333
61575278175509,16,1,1,pt,1,brazil,1,16,0,43,0,43,1.8625563943917338,0.4186046511627907,12,7,6,18,43,0,43,0.3953488372093023,0.20930232558139536
61575278199162,6,1,1,pt,1,brazil,1,6,0,13,0,13,1.7381493331928664,0.46153846153846156,4,2,1,6,13,0,13,0.3076923076923077,0.15384615384615385
61575278643409,13,1,1,hi,1,india,1,6,7,35,35,35,1.7667732881149005,0.5142857142857142,18,6,5,6,35,0,35,0.45714285714285713,0.05714285714285714
61575278649258,3,1,1,pt,1,brazil,1,3,0,5,0,5,1.3709505944546687,0.6,3,0,1,1,5,0,5,0.6,0.4
61575278750789,6,1,1,fr,1,france,1,6,0,18,6,18,1.1221136771091087,0.7222222222222222,13,3,0,2,18,0,18,0.2222222222222222,0.3333333333333333
61575280113437,48,1,1,it,1,italy,1,35,13,116,0,116,1.8109556860277696,0.4396551724137931,32,11,22,51,116,0,116,0.47413793103448276,0.14655172413793102
61575280143316,25,1,1,hi,1,india,1,19,6,61,40,61,1.9130706439202347,0.3770491803278688,23,17,9,12,61,0,61,0.3114754098360656,0.22950819672131148
61575280539096,11,1,1,it,1,italy,1,2,9,21,0,21,1.615250265088252,0.5238095238095238,11,6,3,1,21,0,21,0.19047619047619047,0.38095238095238093
61575281043341,15,1,1,en,1,united states,1,13,2,38,0,38,1.973726449630124,0.3157894736842105,9,10,12,7,38,0,38,0.3157894736842105,0.05263157894736842
61575281169106,29,1,1,hi,1,india,1,21,8,43,0,43,1.8153930495612216,0.46511627906976744,10,8,5,20,43,0,43,0.4418604651162791,0.20930232558139536
61575281349169,1,1,1,it,1,italy,1,1,0,3,0,3,-0.0,1.0,0,0,0,3,3,0,3,1.0,0.0
61575281379106,23,1,1,pt,1,brazil,1,15,8,62,0,62,1.900409132527022,0.4032258064516129,25,13,9,15,62,0,62,0.3870967741935484,0.20967741935483872
61575281379125,28,1,1,hi,1,india,1,28,0,58,0,58,1.5985930690006727,0.4827586206896552,28,2,8,20,58,0,56,0.4642857142857143,0.21428571428571427
61575282129145,16,1,1,pt,1,brazil,1,14,2,40,0,40,1.8279980751314266,0.4,16,7,4,13,40,0,40,0.225,0.4
61575282129146,3,1,1,pt,1,brazil,1,3,0,6,0,6,0.6500224216483541,0.8333333333333334,5,1,0,0,6,0,6,0.16666666666666666,0.5
61575282939129,1,1,1,hi,1,india,1,0,1,2,0,2,-0.0,1.0,0,0,0,2,2,0,2,1.0,0.0
61575283059200,27,1,1,en,1,india,1,19,8,27,0,27,1.7022065989201278,0.5185185185185185,6,2,14,5,27,0,27,0.37037037037037035,0.2222222222222222
61575283425918,1,1,1,pt,1,brazil,1,1,0,1,0,1,-0.0,1.0,0,0,0,1,1,0,1,1.0,0.0
61575283718902,26,1,1,en,1,india,1,19,7,73,0,73,1.9528750259441872,0.3287671232876712,24,16,12,21,73,0,73,0.3424657534246575,0.1506849315068493
61575284018966,13,1,1,en,1,india,1,13,0,28,0,28,1.4838317068446891,0.6428571428571429,2,4,4,18,28,0,28,0.32142857142857145,0.35714285714285715
61575284104535,26,1,1,en,1,united states,1,20,6,70,0,70,1.9266302220215943,0.34285714285714286,24,22,12,12,70,0,70,0.2714285714285714,0.18571428571428572
61575284943120,3,1,1,en,1,united states,1,3,0,8,0,8,1.561278124459133,0.375,2,0,3,3,8,0,8,0.25,0.375
61575285903180,30,1,1,hi,1,india,1,23,7,79,43,79,1.9082047738831776,0.34177215189873417,26,15,11,27,79,0,77,0.37662337662337664,0.2077922077922078
61575285909107,28,1,1,it,1,italy,1,20,8,78,0,78,1.5826726556337465,0.5897435897435898,46,10,6,16,78,0,76,0.25,0.27631578947368424
61575288458576,27,1,1,en,1,india,1,20,7,74,0,74,1.9341335938244022,0.3783783783783784,28,18,13,15,74,0,74,0.2972972972972973,0.3108108108108108
61575288482739,27,1,1,en,1,united states,1,21,6,74,74,74,1.81135378484466,0.4864864864864865,36,12,12,14,73,1,74,0.36486486486486486,0.10810810810810811
61575288632779,27,1,1,en,1,india,1,19,8,73,11,73,1.7472548763374336,0.5068493150684932,37,14,15,7,73,0,73,0.273972602739726,0.2328767123287671
61575289269088,30,1,1,fr,1,france,1,22,8,30,0,30,1.586569246460625,0.5333333333333333,16,1,5,8,30,0,30,0.2,0.5333333333333333
61575289802878,25,1,1,en,1,united states,1,18,7,70,0,70,1.88404310957068,0.42857142857142855,11,14,30,15,70,0,70,0.4142857142857143,0.14285714285714285
61575289868659,27,1,1,hi,1,india,1,19,8,70,0,70,1.824894505080906,0.4714285714285714,33,10,12,15,70,0,70,0.4857142857142857,0.18571428571428572
61575289892654,6,1,1,en,1,united states,1,6,0,17,0,17,1.4466479595102752,0.5294117647058824,5,3,0,9,17,0,17,0.4117647058823529,0.29411764705882354
61575289928805,25,1,1,pt,1,brazil,1,21,4,72,0,72,1.9292421306245802,0.3472222222222222,25,13,12,22,72,0,71,0.39436619718309857,0.18309859154929578
61575290060142,12,1,1,fr,1,france,1,0,12,24,0,24,1.2516291673878228,0.6666666666666666,16,4,0,4,24,0,24,0.125,0.375
61575290768892,19,1,1,fr,1,france,1,19,0,19,0,19,1.483226196970911,0.631578947368421,3,3,1,12,19,0,19,0.42105263157894735,0.2631578947368421
61575291278519,2,1,1,en,1,india,1,2,0,3,0,3,-0.0,1.0,0,0,0,3,3,0,3,0.3333333333333333,0.6666666666666666
61575291848717,20,1,1,pt,1,brazil,1,12,8,64,0,64,1.7510365226241893,0.421875,23,6,8,27,64,0,64,0.4375,0.171875
61575292040096,8,1,1,pt,1,brazil,1,8,0,15,15,15,1.7464657985040721,0.4666666666666667,3,4,1,7,15,0,15,0.4,0.06666666666666667
61575292058797,24,1,1,it,1,italy,1,18,6,66,0,66,1.9114911074404486,0.3939393939393939,26,17,11,12,66,0,66,0.30303030303030304,0.25757575757575757
61575292208468,18,1,1,hi,1,india,1,18,0,46,0,46,1.9653737658876234,0.32608695652173914,15,8,12,11,46,0,46,0.43478260869565216,0.13043478260869565
61575292508392,5,1,1,en|hi,2,india,1,0,5,12,0,12,1.784159127851422,0.4166666666666667,2,1,4,5,12,0,12,0.3333333333333333,0.16666666666666666
61575292864003,31,1,1,en,1,united states,1,23,8,85,39,85,1.862546889564821,0.4235294117647059,36,14,12,23,85,0,85,0.25882352941176473,0.3058823529411765
61575293048793,25,1,1,it,1,italy,1,20,5,34,0,34,1.851226815897192,0.4117647058823529,10,4,6,14,34,0,34,0.5294117647058824,0.23529411764705882
61575293438641,19,1,1,hi,1,india,1,18,1,46,0,46,1.6762681071300842,0.4782608695652174,15,3,6,22,46,0,46,0.5652173913043478,0.17391304347826086
61575293504986,18,1,1,pt,1,brazil,1,11,7,34,0,34,1.9210556987026668,0.29411764705882354,10,10,4,10,34,0,34,0.29411764705882354,0.38235294117647056
61575293558861,15,1,1,en,1,india,1,9,6,38,0,38,1.7309190996284372,0.5,19,9,3,7,38,0,38,0.3157894736842105,0.21052631578947367
61575293612857,30,1,1,hi,1,india,1,23,7,77,77,77,1.8987194441078792,0.4025974025974026,12,14,20,31,77,0,77,0.44155844155844154,0.18181818181818182
61575293614198,85,1,1,hi,1,india,1,65,20,259,0,259,1.8802744446034707,0.3552123552123552,89,43,35,92,257,2,254,0.4330708661417323,0.18503937007874016
61575294698428,24,1,1,it,1,italy,1,18,6,68,0,68,1.8305538171643134,0.38235294117647056,26,10,8,24,68,0,68,0.3088235294117647,0.27941176470588236
61575296828314,27,1,1,hi,1,india,1,20,7,77,0,77,1.9986515202158852,0.2597402597402597,19,18,20,20,77,0,77,0.4155844155844156,0.23376623376623376
61575297002302,1,1,1,en,1,united states,1,1,0,2,0,2,1.0,0.5,1,0,0,1,2,0,2,0.0,1.0
61575297938775,26,1,1,en,1,india,1,19,7,70,0,70,1.8283790654862586,0.37142857142857144,26,24,14,6,70,0,70,0.21428571428571427,0.21428571428571427
61575299168368,9,1,1,hi,1,india,1,6,3,20,0,20,1.4411535278793055,0.65,13,3,1,3,20,0,20,0.25,0.35
61575299348163,26,1,1,pt,1,brazil,1,18,8,69,0,69,1.8934673306447825,0.36231884057971014,25,22,13,9,68,1,69,0.2753623188405797,0.2898550724637681
61575301268192,29,1,1,en,1,india,1,22,7,80,0,80,1.38032785795644,0.675,54,14,7,5,80,0,80,0.2125,0.275
61575301322254,4,1,1,en,1,india,1,4,0,12,12,12,1.280672129520887,0.5833333333333334,7,4,1,0,11,1,12,0.16666666666666666,0.25
61575302048069,19,1,1,en,1,india,1,19,0,51,0,51,1.893477738155781,0.35294117647058826,18,9,17,7,51,0,51,0.2549019607843137,0.17647058823529413
61575302234656,30,1,1,pt,1,brazil,1,23,7,87,0,87,1.605990781736927,0.5517241379310345,22,12,5,48,87,0,87,0.4942528735632184,0.06896551724137931
61575302492181,29,1,1,hi,1,india,1,22,7,82,0,82,1.9704760782493587,0.3170731707317073,23,26,16,17,82,0,81,0.37037037037037035,0.18518518518518517
61575302504611,39,1,1,pt,1,brazil,1,23,16,109,0,109,1.78499653541081,0.4954128440366973,54,14,23,18,108,1,109,0.23853211009174313,0.28440366972477066
61575303902251,26,1,1,en,1,united states,1,18,8,72,0,72,1.6140054628542204,0.5833333333333334,42,12,6,12,72,0,72,0.2638888888888889,0.2916666666666667
61575304682136,27,1,1,hi,1,india,1,20,7,71,67,71,1.7912981914907644,0.4084507042253521,29,12,6,24,71,0,71,0.4084507042253521,0.39436619718309857
61575304844283,44,1,1,it,1,italy,1,4,40,107,0,107,1.7361039864247603,0.5046728971962616,54,23,9,21,107,0,107,0.24299065420560748,0.308411214953271
61575304904461,19,1,1,pt,1,brazil,1,1,18,49,0,49,1.8893164107768115,0.40816326530612246,20,13,8,8,49,0,49,0.30612244897959184,0.3673469387755102
61575305287673,19,1,1,pt,1,brazil,1,6,13,51,0,51,1.8937856801003559,0.37254901960784315,16,8,8,19,51,0,51,0.3137254901960784,0.3137254901960784
61575305648078,26,1,1,it,1,italy,1,26,0,64,0,64,1.6895018404037767,0.5,19,7,6,32,63,1,64,0.5,0.21875
61575306397643,26,1,1,pt,1,brazil,1,18,8,64,0,64,1.9758072009096144,0.3125,20,12,15,17,64,0,64,0.328125,0.234375
61575306397650,8,1,1,hi,1,india,1,2,6,17,0,17,1.2772018112022603,0.7058823529411765,12,1,1,3,17,0,17,0.23529411764705882,0.29411764705882354
61575306427918,31,1,1,en,1,india,1,23,8,86,0,86,1.0796750313428172,0.5,43,0,1,42,86,0,86,0.27906976744186046,0.3488372093023256
61575306824315,3,1,1,pt,1,brazil,1,3,0,3,0,3,-0.0,1.0,3,0,0,0,3,0,3,0.0,0.0
61575307141915,14,1,1,en,1,united states,1,12,2,14,0,14,1.1981174211304033,0.6428571428571429,1,9,4,0,14,0,14,0.35714285714285715,0.0
61575307694452,27,1,1,pt,1,brazil,1,14,13,70,0,70,1.7960943274951415,0.4714285714285714,33,15,7,15,70,0,69,0.3188405797101449,0.2608695652173913
61575308401890,30,1,1,en,1,india,1,19,11,80,13,80,1.5071279967313997,0.6375,51,7,12,10,80,0,80,0.1625,0.25
61575308731871,1,1,1,en,1,united states,1,1,0,2,0,2,1.0,0.5,1,0,0,1,2,0,2,0.5,0.5
61575308947711,23,1,1,hi,1,india,1,17,6,35,0,35,1.8649373190628995,0.42857142857142855,5,9,6,15,35,0,35,0.45714285714285713,0.37142857142857144
61575309277787,24,1,1,hi,1,india,1,11,13,75,0,75,1.8153251254429787,0.38666666666666666,27,9,10,29,75,0,75,0.48,0.26666666666666666
61575309757898,18,1,1,fr,1,france,1,1,17,42,0,42,1.9334032942743584,0.35714285714285715,15,8,7,12,42,0,42,0.23809523809523808,0.40476190476190477
61575309787861,15,1,1,hi,1,india,1,15,0,33,0,33,1.6683733543693424,0.42424242424242425,14,2,4,13,33,0,30,0.36666666666666664,0.3333333333333333
61575310034038,23,1,1,pt,1,brazil,1,19,4,69,0,69,1.980972546929881,0.3188405797101449,22,15,15,17,69,0,68,0.29411764705882354,0.29411764705882354
61575311377502,26,1,1,en,1,india,1,19,7,68,0,68,1.9727020439823213,0.3088235294117647,12,21,17,18,68,0,68,0.27941176470588236,0.2647058823529412
61575311491588,26,1,1,en,1,united states,1,18,8,70,4,70,1.891824000775688,0.4,28,16,17,9,70,0,70,0.2,0.2714285714285714
61575312817624,9,1,1,pt,1,brazil,1,9,0,27,0,27,1.8080903610769052,0.4074074074074074,8,2,6,11,27,0,27,0.5555555555555556,0.14814814814814814
61575313410082,29,1,1,en,1,united states,1,21,8,82,60,82,1.8894370462661838,0.3902439024390244,32,18,10,22,82,0,82,0.25609756097560976,0.34146341463414637
61575313441528,28,1,1,hi,1,india,1,20,8,77,45,77,1.8309355584454239,0.45454545454545453,19,13,10,35,76,1,76,0.3026315789473684,0.3026315789473684
61575314377578,27,1,1,en,1,india,1,21,6,71,0,71,1.820873833237328,0.4788732394366197,34,14,11,12,71,0,71,0.2535211267605634,0.2112676056338028
61575314767501,1,1,1,pt,1,brazil,1,1,0,3,0,3,0.9182958340544896,0.6666666666666666,0,0,1,2,3,0,3,0.6666666666666666,0.0
61575314851612,26,1,1,en,1,india,1,19,7,69,15,69,1.9084031118695097,0.34782608695652173,8,18,19,24,69,0,69,0.43478260869565216,0.08695652173913043
61575315517473,14,1,1,en|hi,2,india,1,0,14,38,0,38,1.5294283316328894,0.42105263157894735,14,16,8,0,38,0,38,0.10526315789473684,0.42105263157894735
61575315757634,29,1,1,fr,1,france,1,23,6,80,0,80,1.9186109962096474,0.4,32,15,15,18,80,0,80,0.2875,0.2
61575316321515,1,1,1,en,1,united states,1,1,0,2,0,2,1.0,0.5,1,0,0,1,2,0,2,0.0,0.5
61575317113475,35,1,1,pt,1,brazil,1,20,15,83,0,83,1.8727903105314407,0.39759036144578314,25,12,13,33,83,0,83,0.4939759036144578,0.2289156626506024
61575318511359,30,1,1,en,1,india,1,22,8,83,61,83,1.8017469850141068,0.4819277108433735,40,16,17,10,82,1,83,0.2891566265060241,0.24096385542168675
61575318607485,30,1,1,it,1,italy,1,23,7,80,0,80,1.953712462921966,0.325,15,15,24,26,80,0,80,0.45,0.2125
61575318811347,27,1,1,hi,1,india,1,19,8,68,68,68,1.9290990021477512,0.3382352941176471,23,9,17,19,68,0,67,0.31343283582089554,0.3283582089552239
61575319057259,16,1,1,it,1,italy,1,16,0,32,0,32,1.9287289082033152,0.375,5,8,7,12,32,0,32,0.375,0.1875
61575320377109,18,1,1,en,1,india,1,18,0,49,0,49,1.3745470921226486,0.673469387755102,33,7,2,7,49,0,49,0.16326530612244897,0.32653061224489793
61575320767058,2,1,1,fr,1,france,1,2,0,6,0,6,1.0,0.5,0,3,0,3,6,0,6,0.0,0.8333333333333334
61575320856906,28,1,1,en,1,india,1,20,8,75,0,75,1.9351435459225075,0.37333333333333335,13,19,28,15,75,0,75,0.26666666666666666,0.25333333333333335
61575320971187,4,1,1,hi,1,india,1,4,0,10,10,10,1.8464393446710154,0.4,2,4,1,3,10,0,10,0.4,0.1
61575322057042,24,1,1,hi,1,india,1,11,13,58,0,58,1.9823383174624432,0.3103448275862069,18,12,13,15,58,0,58,0.3103448275862069,0.25862068965517243
61575322081045,5,1,1,en,1,united states,1,5,0,18,0,18,1.9071996707089478,0.3333333333333333,2,5,5,6,18,0,18,0.5,0.1111111111111111
61575322866986,36,1,1,hi,1,india,1,36,0,70,0,70,1.812815149059111,0.4857142857142857,13,12,11,34,70,0,70,0.5857142857142857,0.15714285714285714
61575323113578,24,1,1,pt,1,brazil,1,22,2,66,0,66,1.7739521392030881,0.4393939393939394,29,10,6,21,66,0,65,0.6,0.09230769230769231
61575323221107,8,1,1,en,1,india,1,0,8,22,22,22,0.7732266742876346,0.7727272727272727,17,0,0,5,22,0,22,0.22727272727272727,0.5
61575323256914,20,1,1,pt,1,brazil,1,18,2,60,0,60,1.693344863722962,0.5333333333333333,14,8,6,32,60,0,60,0.5333333333333333,0.15
61575323976887,44,1,1,en,1,india,1,33,11,44,0,44,1.8636816320790113,0.36363636363636365,15,5,8,16,44,0,44,0.3181818181818182,0.22727272727272727
61575324090992,18,1,1,en,1,united states,1,18,0,47,0,47,1.8782093365699304,0.3617021276595745,17,7,7,16,46,1,47,0.3617021276595745,0.23404255319148937
61575324156825,8,1,1,hi,1,india,1,0,8,22,0,22,1.9196905740496966,0.36363636363636365,6,3,5,8,22,0,22,0.36363636363636365,0.09090909090909091
61575324216831,25,1,1,en,1,india,1,22,3,69,0,69,1.8835408788686308,0.43478260869565216,30,13,13,13,68,1,69,0.3333333333333333,0.2318840579710145
61575324330999,27,1,1,hi,1,india,1,20,7,73,73,73,1.7568032270236764,0.4657534246575342,34,9,8,22,73,0,72,0.4583333333333333,0.20833333333333334
61575324666873,16,1,1,en,1,india,1,16,0,38,0,38,1.845969792465036,0.39473684210526316,15,12,4,7,37,1,38,0.15789473684210525,0.2631578947368421
61575324990974,20,1,1,en,1,united states,1,13,7,32,0,32,1.6604221338080105,0.4375,14,6,1,11,32,0,32,0.25,0.34375
61575326197106,23,1,1,fr,1,france,1,23,0,69,0,69,1.823031303575081,0.43478260869565216,20,11,8,30,69,0,69,0.43478260869565216,0.2028985507246377
61575326293375,8,1,1,pt,1,brazil,1,8,0,16,0,16,1.3716407621868583,0.6875,2,2,1,11,16,0,16,0.4375,0.3125
61575326402538,29,1,1,en,1,india,1,22,7,79,0,79,1.3908612313335076,0.6835443037974683,54,7,7,11,79,0,79,0.17721518987341772,0.34177215189873417
61575326407158,28,1,1,pt,1,brazil,1,11,17,67,0,67,1.9647600176404019,0.3283582089552239,15,22,12,18,67,0,67,0.3283582089552239,0.26865671641791045
61575326856811,22,1,1,en,1,india,1,17,5,58,0,58,1.7173534077270376,0.46551724137931033,27,12,3,16,58,0,58,0.2413793103448276,0.1724137931034483
61575327006862,26,1,1,pt,1,brazil,1,23,3,73,0,73,1.788120204103108,0.4246575342465753,24,11,7,31,73,0,73,0.410958904109589,0.3013698630136986
61575327722596,27,1,1,fr,1,france,1,20,7,72,0,72,1.7204074199363086,0.5138888888888888,37,13,6,16,72,0,71,0.2535211267605634,0.352112676056338
61575328033604,7,1,1,pt,1,brazil,1,3,4,16,0,16,1.936278124459133,0.375,6,4,3,3,16,0,16,0.375,0.1875
61575328303165,10,1,1,pt,1,brazil,1,10,0,22,0,22,1.8778867313886054,0.4090909090909091,9,4,3,6,22,0,22,0.13636363636363635,0.3181818181818182
61575329252391,25,1,1,en,1,india,1,19,6,67,63,67,1.9007008195744475,0.3582089552238806,20,15,8,24,67,0,67,0.2835820895522388,0.34328358208955223
61575329580712,3,1,1,en,1,united states,1,3,0,8,0,8,1.5,0.5,4,0,2,2,8,0,8,0.125,0.25
61575331140964,18,1,1,en,1,united states,1,18,0,49,0,49,1.9334109194076687,0.3673469387755102,18,10,13,8,48,1,49,0.40816326530612246,0.14285714285714285
61575331806749,22,1,1,hi,1,india,1,15,7,58,0,58,1.677500946901786,0.5172413793103449,30,5,7,16,58,0,54,0.5555555555555556,0.12962962962962962
61575331980945,23,1,1,hi,1,india,1,17,6,63,19,63,1.8969059599277003,0.36507936507936506,20,9,11,23,63,0,63,0.47619047619047616,0.1746031746031746
61575332580750,27,1,1,hi,1,india,1,21,6,73,55,73,1.93739508526129,0.3150684931506849,23,18,10,22,73,0,73,0.3972602739726027,0.2602739726027397
61575332676594,8,1,1,pt,1,brazil,1,1,7,21,0,21,1.6464417904241375,0.5238095238095238,11,4,5,1,21,0,21,0.09523809523809523,0.5238095238095238
61575332760625,1,1,1,en,1,india,1,1,0,1,1,1,-0.0,1.0,1,0,0,0,1,0,1,1.0,0.0
61575336973098,27,1,1,pt,1,brazil,1,21,6,74,0,74,1.920837005053909,0.33783783783783783,16,23,10,25,74,0,74,0.2972972972972973,0.22972972972972974
61575337067734,5,1,1,en,1,india,1,0,5,5,0,5,1.9219280948873623,0.4,1,2,1,1,5,0,5,0.2,0.0
61575337260599,7,1,1,en,1,united states,1,7,0,22,0,22,1.9698452580387982,0.3181818181818182,7,5,4,6,22,0,22,0.36363636363636365,0.22727272727272727
61575337302838,18,1,1,pt,1,brazil,1,13,5,51,0,51,1.7015116781834716,0.4117647058823529,21,10,2,18,51,0,51,0.39215686274509803,0.21568627450980393
61575338016283,6,1,1,hi,1,india,1,6,0,15,0,15,1.9329145639793976,0.3333333333333333,4,2,4,5,15,0,13,0.6923076923076923,0.0
61575338076453,33,1,1,en,1,india,1,25,8,33,0,33,1.9729784613640073,0.3333333333333333,11,7,7,8,33,0,33,0.30303030303030304,0.24242424242424243
61575338256874,8,1,1,pt,1,brazil,1,5,3,23,0,23,1.7200660483303318,0.43478260869565216,10,7,1,5,23,0,23,0.17391304347826086,0.6086956521739131
61575338256889,13,1,1,hi,1,india,1,13,0,15,0,15,1.6049355947431312,0.6,2,2,2,9,15,0,15,0.4,0.2
61575338790653,51,1,1,hi,1,india,1,39,12,128,94,128,1.797862463502971,0.484375,62,22,16,28,128,0,128,0.4453125,0.15625
61575340116503,41,1,1,en|hi,2,india,1,30,11,105,0,105,1.8710445431856866,0.4095238095238095,43,16,16,30,105,0,105,0.3238095238095238,0.2571428571428571
61575341406350,29,1,1,en,1,india,1,21,8,83,0,83,1.872790310531441,0.39759036144578314,33,12,13,25,83,0,83,0.40963855421686746,0.20481927710843373
61575341466231,24,1,1,hi,1,india,1,17,7,67,0,67,1.9431796002981239,0.34328358208955223,23,17,10,17,67,0,66,0.3484848484848485,0.2878787878787879
61575341550292,25,1,1,hi,1,india,1,20,5,67,63,67,1.8318011356085389,0.43283582089552236,29,13,7,18,63,4,66,0.2878787878787879,0.2878787878787879
61575341616290,31,1,1,en,1,india,1,24,7,85,0,85,1.3164012275709225,0.6941176470588235,59,12,3,11,85,0,85,0.15294117647058825,0.4
61575341850245,9,1,1,en,1,united states,1,7,2,30,0,30,1.6997906153230322,0.5,15,8,5,2,30,0,30,0.16666666666666666,0.4666666666666667
61575341976096,28,1,1,en,1,india,1,24,4,79,0,79,1.5710067148876954,0.6075949367088608,48,11,7,13,78,1,79,0.20253164556962025,0.3670886075949367
61575342510431,21,1,1,en,1,united states,1,8,13,54,0,54,1.868723176523487,0.42592592592592593,23,11,7,13,54,0,54,0.18518518518518517,0.37037037037037035
61575342510446,32,1,1,en,1,united states,1,26,6,89,0,89,1.5541789816450855,0.5955056179775281,53,8,8,20,89,0,89,0.2808988764044944,0.23595505617977527
